primary_label,latitude,longitude,scientific_name,common_name,date,season
mallar3,42.5008,24.3642,Anas platyrhynchos,Mallard,2015-12-13,Winter
mallar3,61.8648,28.896,Anas platyrhynchos,Mallard,2015-12-28,Winter
mallar3,61.8648,28.896,Anas platyrhynchos,Mallard,2015-12-28,Winter
mallar3,61.8648,28.896,Anas platyrhynchos,Mallard,2015-12-28,Winter
mallar3,61.8648,28.896,Anas platyrhynchos,Mallard,2015-12-28,Winter
mallar3,61.8648,28.896,Anas platyrhynchos,Mallard,2015-12-28,Winter
mallar3,49.9448,18.8904,Anas platyrhynchos,Mallard,2015-12-29,Winter
mallar3,46.5095,3.3278,Anas platyrhynchos,Mallard,2015-07-13,Summer
mallar3,47.294,-1.537,Anas platyrhynchos,Mallard,2016-01-04,Winter
mallar3,48.2981,10.9178,Anas platyrhynchos,Mallard,2015-12-29,Winter
mallar3,42.6251,-83.3203,Anas platyrhynchos,Mallard,2016-01-08,Winter
mallar3,47.2856,-1.567,Anas platyrhynchos,Mallard,2016-01-10,Winter
mallar3,47.2856,-1.567,Anas platyrhynchos,Mallard,2016-01-10,Winter
mallar3,47.2856,-1.567,Anas platyrhynchos,Mallard,2016-01-10,Winter
mallar3,47.2856,-1.567,Anas platyrhynchos,Mallard,2016-01-10,Winter
mallar3,47.2856,-1.567,Anas platyrhynchos,Mallard,2016-01-10,Winter
mallar3,37.0951,-6.0386,Anas platyrhynchos,Mallard,2016-01-08,Winter
mallar3,37.0951,-6.0386,Anas platyrhynchos,Mallard,2016-01-22,Winter
mallar3,46.9753,7.0553,Anas platyrhynchos,Mallard,2016-02-02,Winter
mallar3,47.6801,-122.256,Anas platyrhynchos,Mallard,2016-02-13,Winter
mallar3,37.2057,-6.1713,Anas platyrhynchos,Mallard,2016-02-04,Winter
mallar3,53.6871,21.4286,Anas platyrhynchos,Mallard,2016-02-15,Winter
mallar3,53.6871,21.4286,Anas platyrhynchos,Mallard,2016-02-15,Winter
mallar3,53.6871,21.4286,Anas platyrhynchos,Mallard,2016-02-15,Winter
mallar3,53.6871,21.4286,Anas platyrhynchos,Mallard,2016-02-15,Winter
mallar3,34.4842,-89.5949,Anas platyrhynchos,Mallard,2015-11-20,Fall
mallar3,34.4842,-89.5949,Anas platyrhynchos,Mallard,2015-12-27,Winter
mallar3,49.9287,18.9319,Anas platyrhynchos,Mallard,2016-03-15,Spring
mallar3,33.2215,-115.5825,Anas platyrhynchos,Mallard,2015-04-27,Spring
mallar3,60.09,24.4872,Anas platyrhynchos,Mallard,2016-03-28,Spring
mallar3,60.09,24.4872,Anas platyrhynchos,Mallard,2016-03-28,Spring
mallar3,36.3312,-82.4429,Anas platyrhynchos,Mallard,2016-03-26,Spring
mallar3,58.1766,25.9771,Anas platyrhynchos,Mallard,2016-04-09,Spring
mallar3,48.3062,10.9337,Anas platyrhynchos,Mallard,2016-03-14,Spring
mallar3,56.205,47.252,Anas platyrhynchos,Mallard,2016-03-18,Spring
mallar3,51.5436,0.5331,Anas platyrhynchos,Mallard,2016-05-06,Spring
mallar3,56.0848,47.2619,Anas platyrhynchos,Mallard,2016-06-20,Summer
mallar3,49.8699,127.6447,Anas platyrhynchos,Mallard,2016-04-21,Spring
mallar3,-38.1169,147.0749,Anas platyrhynchos,Mallard,2016-06-07,Summer
mallar3,62.2485,25.7538,Anas platyrhynchos,Mallard,2007-03-08,Spring
mallar3,61.8026,26.0474,Anas platyrhynchos,Mallard,2009-05-18,Spring
mallar3,58.5731,14.2489,Anas platyrhynchos,Mallard,2016-07-22,Summer
mallar3,47.3627,-1.504,Anas platyrhynchos,Mallard,2016-11-11,Fall
mallar3,46.9291,7.4696,Anas platyrhynchos,Mallard,2016-11-01,Fall
mallar3,44.3137,9.3397,Anas platyrhynchos,Mallard,2016-12-17,Winter
mallar3,44.3137,9.3397,Anas platyrhynchos,Mallard,2016-12-17,Winter
mallar3,46.977,7.0529,Anas platyrhynchos,Mallard,2016-12-30,Winter
mallar3,46.977,7.0529,Anas platyrhynchos,Mallard,2016-12-30,Winter
mallar3,60.1297,23.5432,Anas platyrhynchos,Mallard,2017-01-21,Winter
mallar3,38.3146,-122.3725,Anas platyrhynchos,Mallard,2017-02-25,Winter
mallar3,41.5027,-7.637,Anas platyrhynchos,Mallard,2017-02-24,Winter
mallar3,43.6141,4.2724,Anas platyrhynchos,Mallard,2017-03-05,Spring
mallar3,39.799,3.107,Anas platyrhynchos,Mallard,2017-03-10,Spring
mallar3,40.0975,-75.4497,Anas platyrhynchos,Mallard,2017-01-16,Winter
mallar3,40.0975,-75.4497,Anas platyrhynchos,Mallard,2017-01-16,Winter
mallar3,40.0975,-75.4497,Anas platyrhynchos,Mallard,2017-01-16,Winter
mallar3,40.0975,-75.4497,Anas platyrhynchos,Mallard,2017-01-16,Winter
mallar3,51.9612,5.8104,Anas platyrhynchos,Mallard,2017-01-18,Winter
mallar3,45.6559,10.031,Anas platyrhynchos,Mallard,2017-04-09,Spring
mallar3,39.3808,16.2529,Anas platyrhynchos,Mallard,2016-06-07,Summer
mallar3,52.964,0.605,Anas platyrhynchos,Mallard,2017-04-29,Spring
mallar3,51.5086,-0.1623,Anas platyrhynchos,Mallard,2017-05-07,Spring
mallar3,41.5527,1.8753,Anas platyrhynchos,Mallard,2017-05-25,Spring
mallar3,41.5527,1.8753,Anas platyrhynchos,Mallard,2017-05-25,Spring
mallar3,54.2499,-110.9842,Anas platyrhynchos,Mallard,2017-05-22,Spring
mallar3,35.3217,-120.842,Anas platyrhynchos,Mallard,2017-06-02,Summer
mallar3,57.39767,-5.502434,Anas platyrhynchos,Mallard,2007-07-06,Summer
mallar3,51.94,5.9038,Anas platyrhynchos,Mallard,2017-02-28,Winter
mallar3,57.4928,-4.2465,Anas platyrhynchos,Mallard,2017-07-03,Summer
mallar3,42.7397,13.9797,Anas platyrhynchos,Mallard,2017-07-05,Summer
mallar3,51.4027,7.0082,Anas platyrhynchos,Mallard,2015-12-25,Winter
mallar3,-36.8053,175.4737,Anas platyrhynchos,Mallard,2017-10-02,Fall
mallar3,46.3725,0.8185,Anas platyrhynchos,Mallard,2017-10-23,Fall
mallar3,45.6646,10.003,Anas platyrhynchos,Mallard,2017-10-28,Fall
mallar3,47.251,7.7051,Anas platyrhynchos,Mallard,2017-10-08,Fall
mallar3,54.577,11.9226,Anas platyrhynchos,Mallard,2017-11-04,Fall
mallar3,54.577,11.9226,Anas platyrhynchos,Mallard,2017-11-04,Fall
mallar3,37.8844,-4.782,Anas platyrhynchos,Mallard,2017-11-19,Fall
mallar3,49.0671,8.4324,Anas platyrhynchos,Mallard,2018-03-11,Spring
mallar3,49.634,26.2213,Anas platyrhynchos,Mallard,2018-03-24,Spring
mallar3,49.634,26.2213,Anas platyrhynchos,Mallard,2018-03-24,Spring
mallar3,46.982,7.2521,Anas platyrhynchos,Mallard,2018-03-23,Spring
mallar3,43.5992,1.3839,Anas platyrhynchos,Mallard,2018-03-28,Spring
mallar3,63.6527,20.2939,Anas platyrhynchos,Mallard,2018-04-18,Spring
mallar3,37.4176,-5.9972,Anas platyrhynchos,Mallard,2018-05-08,Spring
mallar3,56.4334,12.5667,Anas platyrhynchos,Mallard,2018-05-18,Spring
mallar3,41.957,-8.7464,Anas platyrhynchos,Mallard,2018-06-23,Summer
mallar3,55.8269,37.4684,Anas platyrhynchos,Mallard,2018-07-14,Summer
mallar3,47.9968,10.9636,Anas platyrhynchos,Mallard,2012-03-11,Spring
mallar3,47.9968,10.9636,Anas platyrhynchos,Mallard,2012-03-11,Spring
mallar3,54.3796,9.0868,Anas platyrhynchos,Mallard,2018-07-31,Summer
mallar3,42.2236,3.0968,Anas platyrhynchos,Mallard,2018-09-10,Fall
mallar3,45.9518,5.0706,Anas platyrhynchos,Mallard,2018-09-09,Fall
mallar3,51.4213,5.4732,Anas platyrhynchos,Mallard,2018-09-14,Fall
mallar3,51.4213,5.4732,Anas platyrhynchos,Mallard,2018-09-14,Fall
mallar3,51.4213,5.4732,Anas platyrhynchos,Mallard,2018-09-14,Fall
mallar3,51.4213,5.4732,Anas platyrhynchos,Mallard,2018-09-15,Fall
mallar3,43.6465,-79.4637,Anas platyrhynchos,Mallard,2018-10-01,Fall
mallar3,47.3127,-119.3347,Anas platyrhynchos,Mallard,2018-09-18,Fall
mallar3,52.3652,9.7379,Anas platyrhynchos,Mallard,2018-10-07,Fall
mallar3,46.0879,5.6087,Anas platyrhynchos,Mallard,2018-10-13,Fall
mallar3,41.681,0.9549,Anas platyrhynchos,Mallard,2018-10-26,Fall
mallar3,52.0612,5.371,Anas platyrhynchos,Mallard,2018-10-28,Fall
mallar3,37.1357,-7.6138,Anas platyrhynchos,Mallard,2018-11-09,Fall
mallar3,37.1485,-7.5699,Anas platyrhynchos,Mallard,2018-11-06,Fall
mallar3,63.7515,20.3103,Anas platyrhynchos,Mallard,2018-11-13,Fall
mallar3,52.0612,5.371,Anas platyrhynchos,Mallard,2018-11-21,Fall
mallar3,48.9525,4.358,Anas platyrhynchos,Mallard,2018-11-25,Fall
mallar3,39.0019,-77.2479,Anas platyrhynchos,Mallard,2018-12-02,Winter
mallar3,45.9509,5.0313,Anas platyrhynchos,Mallard,2018-12-23,Winter
mallar3,32.8462,-117.0039,Anas platyrhynchos,Mallard,2018-10-27,Fall
mallar3,45.7861,5.0087,Anas platyrhynchos,Mallard,2019-01-06,Winter
mallar3,37.169,-7.5069,Anas platyrhynchos,Mallard,2019-01-05,Winter
mallar3,37.169,-7.5069,Anas platyrhynchos,Mallard,2019-01-05,Winter
mallar3,37.169,-7.5069,Anas platyrhynchos,Mallard,2019-01-05,Winter
mallar3,32.5547,-117.0634,Anas platyrhynchos,Mallard,2018-11-05,Fall
mallar3,45.5482,-73.2119,Anas platyrhynchos,Mallard,2019-01-15,Winter
mallar3,46.8391,-71.2117,Anas platyrhynchos,Mallard,2019-01-16,Winter
mallar3,31.4,-111.088,Anas platyrhynchos,Mallard,2017-12-27,Winter
mallar3,33.3607,-111.7343,Anas platyrhynchos,Mallard,2018-01-12,Winter
mallar3,32.6287,-116.923,Anas platyrhynchos,Mallard,2018-02-10,Winter
mallar3,45.5482,-73.2119,Anas platyrhynchos,Mallard,2019-01-21,Winter
mallar3,42.1104,-71.1785,Anas platyrhynchos,Mallard,2018-12-09,Winter
mallar3,49.4254,8.6657,Anas platyrhynchos,Mallard,2019-01-10,Winter
mallar3,51.6433,105.5224,Anas platyrhynchos,Mallard,2018-05-18,Spring
mallar3,53.3633,-1.4895,Anas platyrhynchos,Mallard,2019-03-01,Spring
mallar3,37.1817,-7.5828,Anas platyrhynchos,Mallard,2019-02-17,Winter
mallar3,45.4758,10.9431,Anas platyrhynchos,Mallard,2019-03-03,Spring
mallar3,37.1905,-7.5749,Anas platyrhynchos,Mallard,2019-03-07,Spring
mallar3,47.5189,5.1459,Anas platyrhynchos,Mallard,2005-08-07,Summer
mallar3,51.4443,23.5967,Anas platyrhynchos,Mallard,2019-03-17,Spring
mallar3,52.6696,-0.7266,Anas platyrhynchos,Mallard,2019-03-21,Spring
mallar3,37.4594,-4.6262,Anas platyrhynchos,Mallard,2018-04-08,Spring
mallar3,51.3955,23.3218,Anas platyrhynchos,Mallard,2019-03-20,Spring
mallar3,50.1212,19.0043,Anas platyrhynchos,Mallard,2019-03-24,Spring
mallar3,45.1383,5.8629,Anas platyrhynchos,Mallard,2019-03-24,Spring
mallar3,32.7013,34.9403,Anas platyrhynchos,Mallard,2019-03-24,Spring
mallar3,43.5352,-1.4475,Anas platyrhynchos,Mallard,2019-04-02,Spring
mallar3,37.1905,-7.5749,Anas platyrhynchos,Mallard,2019-03-23,Spring
mallar3,37.1905,-7.5749,Anas platyrhynchos,Mallard,2019-03-23,Spring
mallar3,37.1905,-7.5749,Anas platyrhynchos,Mallard,2019-03-23,Spring
mallar3,37.1905,-7.5749,Anas platyrhynchos,Mallard,2019-03-23,Spring
mallar3,37.1905,-7.5749,Anas platyrhynchos,Mallard,2019-03-23,Spring
mallar3,37.1905,-7.5749,Anas platyrhynchos,Mallard,2019-03-23,Spring
mallar3,37.1905,-7.5749,Anas platyrhynchos,Mallard,2019-03-23,Spring
mallar3,37.1281,-7.6199,Anas platyrhynchos,Mallard,2019-03-23,Spring
mallar3,51.4213,5.4732,Anas platyrhynchos,Mallard,2018-06-18,Summer
mallar3,-43.488,172.69,Anas platyrhynchos,Mallard,2010-03-09,Spring
mallar3,-43.488,172.69,Anas platyrhynchos,Mallard,2010-03-09,Spring
mallar3,51.4213,5.4732,Anas platyrhynchos,Mallard,2018-09-14,Fall
mallar3,52.1468,5.3788,Anas platyrhynchos,Mallard,2019-04-16,Spring
mallar3,50.1191,18.9721,Anas platyrhynchos,Mallard,2019-04-19,Spring
mallar3,50.1191,18.9721,Anas platyrhynchos,Mallard,2019-04-24,Spring
mallar3,51.9839,5.3368,Anas platyrhynchos,Mallard,2019-03-21,Spring
mallar3,50.1191,18.9721,Anas platyrhynchos,Mallard,2019-05-06,Spring
mallar3,50.1213,18.9683,Anas platyrhynchos,Mallard,2019-05-06,Spring
mallar3,50.1213,18.9683,Anas platyrhynchos,Mallard,2019-05-12,Spring
mallar3,78.1971,15.8497,Anas platyrhynchos,Mallard,2019-06-14,Summer
mallar3,37.1357,-7.6138,Anas platyrhynchos,Mallard,2019-05-28,Spring
mallar3,65.1878,19.6687,Anas platyrhynchos,Mallard,2019-05-20,Spring
mallar3,39.8737,-8.8523,Anas platyrhynchos,Mallard,2019-07-06,Summer
mallar3,33.4758,-112.0889,Anas platyrhynchos,Mallard,2019-07-31,Summer
mallar3,56.1224,48.3083,Anas platyrhynchos,Mallard,2018-03-23,Spring
mallar3,52.6904,-0.7217,Anas platyrhynchos,Mallard,2019-08-08,Summer
mallar3,56.6954,46.9404,Anas platyrhynchos,Mallard,2019-05-04,Spring
mallar3,56.6954,46.9404,Anas platyrhynchos,Mallard,2019-05-04,Spring
mallar3,56.084,47.2571,Anas platyrhynchos,Mallard,2019-09-02,Fall
mallar3,56.084,47.2571,Anas platyrhynchos,Mallard,2019-09-02,Fall
mallar3,56.084,47.2571,Anas platyrhynchos,Mallard,2019-09-02,Fall
mallar3,56.084,47.2571,Anas platyrhynchos,Mallard,2019-09-02,Fall
mallar3,56.084,47.2571,Anas platyrhynchos,Mallard,2019-09-02,Fall
mallar3,56.084,47.2571,Anas platyrhynchos,Mallard,2019-09-02,Fall
mallar3,56.084,47.2571,Anas platyrhynchos,Mallard,2019-09-02,Fall
mallar3,56.084,47.2571,Anas platyrhynchos,Mallard,2019-09-02,Fall
mallar3,56.084,47.2571,Anas platyrhynchos,Mallard,2019-09-02,Fall
mallar3,56.084,47.2571,Anas platyrhynchos,Mallard,2019-09-02,Fall
mallar3,56.084,47.2571,Anas platyrhynchos,Mallard,2019-09-03,Fall
mallar3,56.084,47.2571,Anas platyrhynchos,Mallard,2019-09-03,Fall
mallar3,51.8096,16.6488,Anas platyrhynchos,Mallard,2019-08-26,Summer
mallar3,51.8096,16.6488,Anas platyrhynchos,Mallard,2019-08-19,Summer
mallar3,48.8306,2.1999,Anas platyrhynchos,Mallard,2019-08-16,Summer
mallar3,60.2357,25.0058,Anas platyrhynchos,Mallard,2019-09-10,Fall
mallar3,49.4507,0.3218,Anas platyrhynchos,Mallard,2019-05-01,Spring
mallar3,63.6679,20.0337,Anas platyrhynchos,Mallard,2019-09-18,Fall
mallar3,51.9839,5.3368,Anas platyrhynchos,Mallard,2019-03-29,Spring
mallar3,51.9839,5.3368,Anas platyrhynchos,Mallard,2019-04-19,Spring
mallar3,37.1178,-8.6828,Anas platyrhynchos,Mallard,2019-08-27,Summer
mallar3,53.9299,-2.9833,Anas platyrhynchos,Mallard,2016-03-10,Spring
mallar3,53.9299,-2.9833,Anas platyrhynchos,Mallard,2016-05-01,Spring
mallar3,53.9299,-2.9833,Anas platyrhynchos,Mallard,2016-11-29,Fall
mallar3,53.9299,-2.9833,Anas platyrhynchos,Mallard,2017-03-25,Spring
mallar3,53.9299,-2.9833,Anas platyrhynchos,Mallard,2017-03-26,Spring
mallar3,53.9299,-2.9833,Anas platyrhynchos,Mallard,2017-04-19,Spring
mallar3,53.9299,-2.9833,Anas platyrhynchos,Mallard,2017-05-05,Spring
mallar3,53.9299,-2.9833,Anas platyrhynchos,Mallard,2018-05-07,Spring
mallar3,58.7678,23.4532,Anas platyrhynchos,Mallard,2019-10-02,Fall
mallar3,64.191,21.113,Anas platyrhynchos,Mallard,2019-10-06,Fall
mallar3,45.9513,5.031,Anas platyrhynchos,Mallard,2019-10-20,Fall
mallar3,43.6035,1.3786,Anas platyrhynchos,Mallard,2018-03-28,Spring
mallar3,58.3749,26.6876,Anas platyrhynchos,Mallard,2019-10-28,Fall
mallar3,55.9423,-3.2471,Anas platyrhynchos,Mallard,2019-11-02,Fall
mallar3,41.681,0.9549,Anas platyrhynchos,Mallard,2019-10-12,Fall
mallar3,37.1959,-7.5225,Anas platyrhynchos,Mallard,2019-11-13,Fall
mallar3,50.1213,18.9683,Anas platyrhynchos,Mallard,2019-12-01,Winter
mallar3,49.2427,-122.9355,Anas platyrhynchos,Mallard,2019-11-11,Fall
mallar3,49.2427,-122.9355,Anas platyrhynchos,Mallard,2019-11-11,Fall
mallar3,51.4213,5.4732,Anas platyrhynchos,Mallard,2019-11-13,Fall
mallar3,33.3634,-111.7341,Anas platyrhynchos,Mallard,2019-12-10,Winter
mallar3,40.6745,-74.3152,Anas platyrhynchos,Mallard,2019-12-14,Winter
mallar3,40.6745,-74.3152,Anas platyrhynchos,Mallard,2019-12-14,Winter
mallar3,40.6745,-74.3152,Anas platyrhynchos,Mallard,2019-12-14,Winter
mallar3,53.4275,22.513,Anas platyrhynchos,Mallard,2019-04-30,Spring
mallar3,52.4376,21.0233,Anas platyrhynchos,Mallard,2019-12-21,Winter
mallar3,50.8776,19.7493,Anas platyrhynchos,Mallard,2019-12-22,Winter
mallar3,54.1818,-0.3203,Anas platyrhynchos,Mallard,2019-12-31,Winter
mallar3,48.8433,2.361,Anas platyrhynchos,Mallard,2020-01-08,Winter
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2020-01-11,Winter
mallar3,58.2948,13.5507,Anas platyrhynchos,Mallard,1971-06-03,Summer
mallar3,50.1213,18.9683,Anas platyrhynchos,Mallard,2020-01-21,Winter
mallar3,43.923,2.1856,Anas platyrhynchos,Mallard,2020-01-24,Winter
mallar3,40.476,-74.2676,Anas platyrhynchos,Mallard,2020-01-24,Winter
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2019-12-29,Winter
mallar3,50.1191,18.9721,Anas platyrhynchos,Mallard,2020-01-26,Winter
mallar3,43.923,2.1856,Anas platyrhynchos,Mallard,2020-01-27,Winter
mallar3,43.923,2.1856,Anas platyrhynchos,Mallard,2020-01-27,Winter
mallar3,70.1843,19.8821,Anas platyrhynchos,Mallard,2019-05-19,Spring
mallar3,43.9217,2.1871,Anas platyrhynchos,Mallard,2020-01-24,Winter
mallar3,43.923,2.1856,Anas platyrhynchos,Mallard,2020-01-24,Winter
mallar3,43.923,2.1856,Anas platyrhynchos,Mallard,2020-01-27,Winter
mallar3,35.329,-120.4782,Anas platyrhynchos,Mallard,2020-02-09,Winter
mallar3,35.329,-120.4782,Anas platyrhynchos,Mallard,2020-02-09,Winter
mallar3,68.4634,16.6459,Anas platyrhynchos,Mallard,2020-02-17,Winter
mallar3,51.9612,5.8104,Anas platyrhynchos,Mallard,2017-01-18,Winter
mallar3,60.2095,25.1088,Anas platyrhynchos,Mallard,2020-02-20,Winter
mallar3,41.957,-8.7464,Anas platyrhynchos,Mallard,2020-02-15,Winter
mallar3,40.6052,-74.2495,Anas platyrhynchos,Mallard,2020-02-25,Winter
mallar3,60.2357,25.0058,Anas platyrhynchos,Mallard,2020-03-11,Spring
mallar3,32.884,-116.8204,Anas platyrhynchos,Mallard,2020-03-02,Spring
mallar3,50.1212,19.0043,Anas platyrhynchos,Mallard,2020-03-13,Spring
mallar3,40.5874,-74.2621,Anas platyrhynchos,Mallard,2020-03-14,Spring
mallar3,52.3857,-1.7909,Anas platyrhynchos,Mallard,2020-03-13,Spring
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2020-03-01,Spring
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2020-03-01,Spring
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2020-03-01,Spring
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2020-03-01,Spring
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2020-03-01,Spring
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2020-03-01,Spring
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2020-03-01,Spring
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2020-03-01,Spring
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2020-03-01,Spring
mallar3,48.7027,2.1156,Anas platyrhynchos,Mallard,2020-03-01,Spring
mallar3,48.8205,2.1781,Anas platyrhynchos,Mallard,2020-03-19,Spring
mallar3,53.4697,9.7893,Anas platyrhynchos,Mallard,2020-03-20,Spring
mallar3,38.9381,-74.9446,Anas platyrhynchos,Mallard,2019-10-21,Fall
mallar3,38.9381,-74.9446,Anas platyrhynchos,Mallard,2019-10-21,Fall
mallar3,23.8274,120.8011,Anas platyrhynchos,Mallard,2018-04-25,Spring
mallar3,52.0115,4.9127,Anas platyrhynchos,Mallard,2020-03-25,Spring
mallar3,36.3078,-84.2189,Anas platyrhynchos,Mallard,2009-02-22,Winter
mallar3,51.139,4.9939,Anas platyrhynchos,Mallard,2020-03-26,Spring
mallar3,50.1213,18.9683,Anas platyrhynchos,Mallard,2020-03-28,Spring
mallar3,54.1818,-0.3203,Anas platyrhynchos,Mallard,2020-03-26,Spring
mallar3,43.3578,-4.0893,Anas platyrhynchos,Mallard,2020-03-28,Spring
mallar3,47.9189,-2.2797,Anas platyrhynchos,Mallard,2020-03-29,Spring
mallar3,52.0148,5.038,Anas platyrhynchos,Mallard,2020-03-29,Spring
mallar3,60.2357,25.0058,Anas platyrhynchos,Mallard,2020-03-29,Spring
mallar3,60.4664,25.0828,Anas platyrhynchos,Mallard,2019-12-15,Winter
mallar3,47.9189,-2.2797,Anas platyrhynchos,Mallard,2020-04-02,Spring
mallar3,43.633,3.8975,Anas platyrhynchos,Mallard,2020-04-03,Spring
mallar3,52.2671,20.4603,Anas platyrhynchos,Mallard,2020-04-03,Spring
mallar3,52.2671,20.4603,Anas platyrhynchos,Mallard,2020-04-03,Spring
mallar3,52.2671,20.4603,Anas platyrhynchos,Mallard,2020-04-03,Spring
mallar3,52.2671,20.4603,Anas platyrhynchos,Mallard,2020-04-03,Spring
mallar3,52.2671,20.4603,Anas platyrhynchos,Mallard,2020-04-03,Spring
mallar3,32.5458,-117.0737,Anas platyrhynchos,Mallard,2020-04-04,Spring
mallar3,44.111,4.7185,Anas platyrhynchos,Mallard,2020-04-06,Spring
mallar3,45.8271,1.293,Anas platyrhynchos,Mallard,2020-04-04,Spring
mallar3,44.8584,4.949,Anas platyrhynchos,Mallard,2020-04-04,Spring
mallar3,48.845,1.9989,Anas platyrhynchos,Mallard,2020-04-01,Spring
mallar3,48.845,1.9989,Anas platyrhynchos,Mallard,2020-04-01,Spring
mallar3,51.5121,4.4359,Anas platyrhynchos,Mallard,2020-04-08,Spring
mallar3,60.2357,25.0058,Anas platyrhynchos,Mallard,2020-04-08,Spring
mallar3,49.6682,-1.4283,Anas platyrhynchos,Mallard,2020-04-09,Spring
mallar3,69.687,18.855,Anas platyrhynchos,Mallard,2020-04-08,Spring
mallar3,47.9189,-2.2797,Anas platyrhynchos,Mallard,2020-04-13,Spring
mallar3,41.2243,1.7254,Anas platyrhynchos,Mallard,2020-04-14,Spring
mallar3,50.7193,3.2228,Anas platyrhynchos,Mallard,2020-04-16,Spring
mallar3,51.1724,4.3357,Anas platyrhynchos,Mallard,2020-04-15,Spring
mallar3,44.5596,6.0798,Anas platyrhynchos,Mallard,2020-04-07,Spring
mallar3,50.7542,4.5672,Anas platyrhynchos,Mallard,2020-04-13,Spring
mallar3,50.112,18.9462,Anas platyrhynchos,Mallard,2020-04-21,Spring
mallar3,55.3718,46.4186,Anas platyrhynchos,Mallard,2020-04-06,Spring
mallar3,55.3718,46.4186,Anas platyrhynchos,Mallard,2020-04-06,Spring
mallar3,48.8659,1.9428,Anas platyrhynchos,Mallard,2020-04-26,Spring
mallar3,48.8659,1.9428,Anas platyrhynchos,Mallard,2020-04-26,Spring
mallar3,58.3748,26.3807,Anas platyrhynchos,Mallard,2020-04-27,Spring
mallar3,47.6568,7.4228,Anas platyrhynchos,Mallard,2020-04-30,Spring
mallar3,48.7429,2.1591,Anas platyrhynchos,Mallard,2018-04-06,Spring
mallar3,50.4626,3.6729,Anas platyrhynchos,Mallard,2020-05-03,Spring
mallar3,51.1328,4.994,Anas platyrhynchos,Mallard,2020-05-03,Spring
mallar3,44.0861,2.2244,Anas platyrhynchos,Mallard,2020-02-29,Winter
mallar3,44.8584,4.949,Anas platyrhynchos,Mallard,2020-04-07,Spring
mallar3,48.8205,2.1781,Anas platyrhynchos,Mallard,2020-05-06,Spring
mallar3,48.8205,2.1781,Anas platyrhynchos,Mallard,2020-05-06,Spring
mallar3,48.845,1.9989,Anas platyrhynchos,Mallard,2020-05-05,Spring
mallar3,48.845,1.9989,Anas platyrhynchos,Mallard,2020-05-05,Spring
mallar3,48.845,1.9989,Anas platyrhynchos,Mallard,2020-05-05,Spring
mallar3,44.8584,4.949,Anas platyrhynchos,Mallard,2020-04-15,Spring
mallar3,44.8584,4.949,Anas platyrhynchos,Mallard,2020-04-15,Spring
mallar3,51.9839,5.3368,Anas platyrhynchos,Mallard,2020-04-06,Spring
mallar3,60.2146,25.01,Anas platyrhynchos,Mallard,2020-05-08,Spring
mallar3,65.1761,18.8739,Anas platyrhynchos,Mallard,2020-05-28,Spring
mallar3,39.6216,-0.2614,Anas platyrhynchos,Mallard,2020-06-10,Summer
mallar3,39.6216,-0.2614,Anas platyrhynchos,Mallard,2020-06-10,Summer
mallar3,48.2741,10.8188,Anas platyrhynchos,Mallard,2020-06-03,Summer
mallar3,39.6216,-0.2614,Anas platyrhynchos,Mallard,2020-06-18,Summer
mallar3,39.6216,-0.2614,Anas platyrhynchos,Mallard,2020-06-18,Summer
mallar3,39.6216,-0.2614,Anas platyrhynchos,Mallard,2020-06-23,Summer
mallar3,51.8865,-8.4876,Anas platyrhynchos,Mallard,2020-06-30,Summer
mallar3,51.8968,-8.5312,Anas platyrhynchos,Mallard,2020-06-30,Summer
mallar3,51.4213,5.4732,Anas platyrhynchos,Mallard,2020-07-02,Summer
mallar3,60.5145,27.2754,Anas platyrhynchos,Mallard,2020-07-04,Summer
mallar3,60.5145,27.2754,Anas platyrhynchos,Mallard,2020-07-04,Summer
mallar3,60.5145,27.2754,Anas platyrhynchos,Mallard,2020-07-04,Summer
mallar3,59.3655,18.0775,Anas platyrhynchos,Mallard,2020-07-30,Summer
mallar3,52.404,17.0372,Anas platyrhynchos,Mallard,2020-08-01,Summer
mallar3,50.4639,3.6451,Anas platyrhynchos,Mallard,2020-08-02,Summer
mallar3,51.8953,5.3231,Anas platyrhynchos,Mallard,2020-08-04,Summer
mallar3,40.7618,-3.7786,Anas platyrhynchos,Mallard,2020-06-30,Summer
mallar3,50.1072,18.9371,Anas platyrhynchos,Mallard,2020-08-29,Summer
mallar3,50.1072,18.9371,Anas platyrhynchos,Mallard,2020-08-29,Summer
mallar3,63.7599,20.2763,Anas platyrhynchos,Mallard,2020-08-30,Summer
mallar3,53.2414,-1.9088,Anas platyrhynchos,Mallard,2020-09-02,Fall
